"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"East Asia & Pacific (excluding high income)","EAP","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4772980153086","82.2290677024704","82.1543166924127","81.9377574243155","81.8258252861458","81.7357896773066","81.6495859957146","81.4566747889476","81.4277351156584","81.2399269278015","81.0866013644169","80.5910488169557","80.1529254501472","79.8993299383554","79.452801501533","79.2893054069783","79.0452409524253","79.2162329003525","79.0085988841798","78.8560749732294","78.6461706450772","78.7530844321035","78.847307997204","78.8614675087349","79.0098690746934","79.1582710541083","79.3290216181539","79.5167365676089","79.829323903455","80.0177628803505","79.7176273731531","80.264380205443","80.4470242586712","80.6601856152756","80.7491190435343","80.7767681622077",
"Early-demographic dividend","EAR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6992075949295","43.8707529587986","44.1719445246001","44.1165042478425","44.6152196992957","44.926380845512","45.3325849078412","45.7130938827119","46.3177599936329","46.6729418653344","46.9131165721291","46.9215186279156","46.8796099727102","47.1323835134038","47.1913805592301","47.4618396511452","47.0988328952441","47.2859179774317","46.92387224997","46.8851807097711","46.7347134048411","46.4478012622728","46.3317757576634","46.2555079059696","46.2518714028486","46.507596536447","46.6586812600748","46.8513841756929","47.1253238763283","47.4692216188588","46.8852451890406","48.0421426497785","49.1027395595034","49.9881574994714","50.5015083475459","50.5780759552621",
"East Asia & Pacific","EAS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4982809331624","80.2889616987665","80.2016226163382","79.9866167110303","79.9258391110512","79.8780141206849","79.8447036889323","79.7386891498745","79.6903722297466","79.5649732499307","79.5178405587101","79.1684775560204","78.8104109526793","78.615236728998","78.301962478128","78.2174851554611","78.053435373961","78.2293659053313","78.0996480709597","78.0108441669118","77.8519960288118","77.9712490476995","78.0882524422005","78.183498531027","78.3775530392327","78.5602860534131","78.7811999401592","79.026612796084","79.3954692422044","79.6494499615735","79.3667091458026","79.9395760158821","80.1664148049223","80.4470673392606","80.6340698955251","80.6908015562548",
"Europe & Central Asia (excluding high income)","ECA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3016229240528","68.3214569780226","68.2059826597006","67.1841922027507","68.3024823915988","68.2631621723672","68.0124432537981","67.540717494109","67.5337251106878","67.8369966394065","67.3099420181578","67.5829402774842","68.1896379536404","68.0933831891958","67.1786965454876","67.0766189659967","67.1678048918897","66.7265355935001","66.5494887585867","66.5824253693467","66.8468665089569","66.5068259311868","66.3057280957289","66.0802761062913","65.6142213940839","65.5570446805043","65.3967748672824","65.2204989489403","65.0218525764619","65.0568388079606","64.5845568594442","64.745131460295","62.9948084061584","63.5841609124706","64.0253621206255","64.0844188391143",
"Europe & Central Asia","ECS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4173225923202","69.8894684228847","69.9790995413446","69.8671350246635","70.3370197813796","70.574130543981","70.86759908575","71.0227731939209","71.3879445313473","72.3321329436901","72.6237663268972","72.9371671279872","73.7262623673699","74.0947149235661","74.2499750474724","74.5665263331217","75.0322945880511","75.1116695520042","75.0295445138062","75.539531121813","75.6559951365881","75.9971137985988","76.1568047044794","76.2485799278313","76.2983549015971","76.2797198710359","76.4125714856172","76.4789678978331","76.5361377858474","76.7905069255489","76.8207464344646","77.2199021416026","77.6410901780632","77.9298347573202","78.1897847392426","78.1877481803795",
"Ecuador","ECU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1428463447511","59.4500767276295","59.60039783958","59.7675796266653","60.2004457147174","60.470158189954","60.7093703044307","60.4458559063453","63.5240915737862","59.9501234628567","56.3607995380665","57.6010986585575","58.839944677674","60.077708811886","63.8924905783842","63.0354541039339","63.0956371821273","63.439442226211","63.9169431134046","63.1279235306081","61.8109019749208","61.2737758914739","62.3384200495274","62.7629193996375","61.2551860557718","65.1385472616837","69.1132261404318","69.9051719846682","68.9100820885139","69.5962542216764","66.9548924358085","68.7625812572923","69.8390627011716","68.4624910382585","68.0901387950304","68.1505958266119",
"Egypt, Arab Rep.","EGY","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1362456322533","31.1078668089168","32.2128733697939","30.3893093338788","31.0368908048293","29.4400303198473","28.72582868216","28.0270816992115","27.3431534520818","27.6430872067167","28.4586633939529","29.3925510543279","26.8125875156607","27.4358862842314","28.074179743224","28.727303366053","29.3965541082441","32.3016631354465","30.0314098783382","31.5494547857694","30.790270327686","30.1216252338947","30.3141706729151","31.2480480154258","31.795223716717","32.1445681273778","32.938825041045","32.8253085141014","27.0661551802696","23.1904190916269","21.3363516868702","22.200703473221","21.6771971766849","26.1357850070721","26.1738403322043","26.1721076665627",
"Euro area","EMU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3335712710978","63.8794415491589","64.5703859584893","65.0751952610346","65.9485415582526","66.6954598959626","67.315661265968","67.8206713918662","68.4681321601977","69.4050029228374","70.121814441973","70.4759662506606","71.3112643401188","72.3490123693495","72.9733100892185","73.6942296837455","74.5478156807797","75.2489841570782","75.6949760879872","76.8322876823413","77.2562097894343","78.1476799375586","78.7006791774671","79.2085374570137","79.7163626748226","79.9204559172082","80.3331193408869","80.541246419436","80.632399070849","81.0363391403078","81.1216303977491","81.8467368475151","82.072443224673","82.5664834742554","82.5548928105315","82.5897468214953",
"Eritrea","ERI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5080655231522","84.4290578887628","84.2886799087949","84.5156811871273","84.7722575562077","85.4146302195338","85.843171684033","85.2758482117228","84.757629751462","84.3862025013941","84.1188024387198","84.3729354140563","84.7486525764112","85.2251153478846","85.6926386896775","85.7323100785961","85.5429205380669","85.3954251007471","85.4328751603991","85.6442016631293","85.7443346891342","85.996266915539","86.1334019605549","86.0651230270625","86.3213421367983","85.8804939427635","85.9194896870346","85.8431897118183","86.2384887839433","86.6191579072392","86.3467351149067","86.8704992942415","86.5522157538315","86.5920327058376","86.6041391771573","86.5583667066751",
"Spain","ESP","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.469718320305","49.8553620422283","52.1381877610314","53.3754952758305","55.7488293544177","57.2358077922887","57.9694594762704","59.0250104662522","59.3207255885758","60.0681807711798","61.8037820746686","60.2821594521888","63.4433355040967","64.9400422174648","66.6259769259397","67.9048837517095","69.5470485096435","70.9253740065451","72.8750729713952","75.2926069694331","76.8719618249119","78.3723021582734","79.9307906189555","80.4026906921532","80.8172478923849","81.058598804609","81.4289038864324","81.5501723626948","81.4371163477087","81.9421481096572","81.9103075537254","83.3072550772768","82.8056448675103","84.2319479027006","84.7972326723203","84.8867105897477",
"Estonia","EST","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6336659090617","75.6659476597625","74.0286977182526","74.6113565701195","74.6898568149525","74.9326784892076","75.881677278464","77.2966813844182","76.069794628296","76.9596798102579","79.0815559098703","79.7686087370149","79.6795952782462","78.6252538166504","80.888591542871","82.7257830133259","81.0198636228876","79.1406009640037","79.6858181818182","80.5221563231247","82.2330401541058","81.8595272438256","81.1833001055471","81.0441531815186","79.2824747063612","80.8466513907823","80.3399409170698","80.8389347400664","81.0175101128681","82.0725685250125","81.8418828517813","83.2857637087009","84.95267693177","86.2408001243131","87.2521649954421","87.3458514158037",
"Ethiopia","ETH","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9596525637433","83.980266846059","83.9742080179423","83.8668832987842","83.7599086389897","83.6501135486469","83.5261246158145","83.3791024782317","83.2227710077709","83.0875801853172","82.9929777312842","82.9502214112464","82.9616274928775","83.0137413420637","83.0903822578848","83.1866403400154","83.2849064616347","83.3866995073892","83.490169248197","83.5981392422131","83.7085734870317","83.821489392897","83.9389830508475","84.0590046642214","82.907425265188","81.7045203199032","80.445740323209","79.1314548370879","77.7377311780981","76.2629306633538","74.4450861246422","72.7329019865541","73.3039280117284","73.6325527792201","74.173674449328","74.3298916636997",
"European Union","EUU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0179641260699","67.1161092504087","67.6377958370873","68.001196307906","68.6499939957633","69.1491454277921","69.5946955820412","69.8876716166732","70.4154152833435","71.221509283085","71.7848811165674","72.1954477317922","72.7972950710772","73.5400018439453","73.9871904670557","74.4600461003536","75.1179677125911","75.6494951096627","75.9676966612688","76.7774206538415","77.2384421485732","78.0025650358243","78.478706822137","78.8534617575397","79.2105741595574","79.3743181545776","79.6776579783355","79.8622583591689","79.9476116257133","80.1796634742078","80.1375580434151","80.8120280182206","81.1981555951705","81.7255477746176","81.8190216588549","81.8569184343178",
"Fragile and conflict affected situations","FCS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6338469800165","76.9310191545951","77.0848673216471","77.0233235466471","77.239218320177","77.412237970116","77.3022219512061","77.179529625648","77.145423440475","77.1882482404189","77.2005008531775","77.2274467576772","77.2383936772729","77.0756045668854","77.0352647002437","77.0678751357037","76.9891932202561","76.8575753155892","76.6096246474943","76.3669997017735","76.1739061386455","75.9704882891361","75.8897860926296","75.8652092385664","75.5861072019977","75.5638639399537","75.2624219640036","74.8904892654879","74.7478174292212","74.4982882314506","73.8421561931038","74.0671439278879","73.3568099665474","76.9705993202812","77.1751441483348","77.2160052125894",
"Finland","FIN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.122897202807","82.0301332265996","82.0400473206853","82.0335271575895","81.9484798562229","83.8006565021321","84.8827620544258","83.4382794913914","83.8685108457226","85.1430817372375","84.9517916679182","85.6538317757009","86.4210463306596","86.1050933050455","86.7259169993221","87.4357278167003","87.7842148822511","88.0104390543445","87.3126265008903","88.6997894080025","87.6174196684806","86.9422132106371","87.9708364827412","88.4361969634274","88.689473768625","88.968640107905","88.2961297575076","88.0981732601143","88.281547241598","88.6181320430381","88.0531750211455","87.731379807994","89.9166261049789","91.021215959468","89.7341293091162","89.702753342437",
"Fiji","FJI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.6769669955426","49.6749187296824","49.6792703400235","49.6822153414148","49.6985757705157","49.708359522313","49.7348966663728","49.1621798419967","48.589416539955","48.0203364298268","47.4530999197432","46.8870571729218","46.3233637842573","45.7619702462808","45.2032723412228","44.6471662219272","46.6372783169877","48.6575695875963","50.7025938050869","52.7671205396324","54.8454380815587","56.9316173358891","56.063442274613","55.2189461768035","54.4002095337873","52.2061317677756","50.0689081311595","50.1831310853613","50.2768129945421","50.268133244608","50.0525718712819","50.1433647501063","49.8642616617505","50.1566620538395","50.2768419128209","50.2384467643101",
"France","FRA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.806894447834","72.2388941582573","72.9936901145127","74.206654222027","74.9530231015806","75.8658472678767","76.1864071524646","75.9837004966255","76.7452257776075","77.0781297230221","77.4478202591434","77.2825409010219","77.178113123539","79.1772796739684","79.0806724297426","80.3593467006459","80.8319922755069","81.618832634634","81.7964921330926","82.2978613676288","82.6144615334854","82.8957849049856","82.9353636805443","83.1922964692151","83.6797296632273","83.9129862003096","84.1570224672594","83.9246046218627","84.3999667801678","84.8348222516468","85.0033967391304","86.2123692739483","86.196752372563","86.687739144901","86.4381594764258","86.448362720403",
"Faroe Islands","FRO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9041315750285","61.9219557440042","61.7560040329912","61.8655715444866","62.0602055556478","62.3968251321472","62.8041016017693","63.3413137307796","63.8578525287805","64.0256414604779","64.426937997686","64.9598221918277","65.4443433944781","66.023818141082","66.5519983404785","67.1198196636033","67.4883422608213","68.1138010740541","68.3914023227596","68.7000726216412","69.1349708087194","69.4907367514003","69.7564996393859","70.0266931316519","70.2034140856588","70.2771891158769","70.1799615812355","69.9420998025369","69.7007999733896","69.5979316516954","69.4527416257734","69.9498636643504","68.9119852650967","68.9782404585811","69.1750223369403","69.2293620701124",
"United Kingdom","GBR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4560234108275","70.8667659964187","71.7590861889927","73.0435761738543","73.4986335122276","73.8304717975001","74.756892804027","75.4421895363992","75.7820136852395","76.4782746044054","76.9804607924712","77.5278783490224","78.5134272954005","78.1634598717282","79.1920189361486","79.5015215186205","79.8655879086806","79.6343629510896","79.8850326317154","80.7775001452728","81.0618668068086","81.521182035174","81.7185605119738","82.5800390470179","83.0165677692262","83.2885482284187","83.8793116117749","84.4298665880445","84.6080305927342","86.0355485716827","86.8600301074628","87.7402573835196","87.0108720237647","86.3376467047848","87.3440799769064","87.4031953167876",
"Georgia","GEO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4722255986386","86.2960459614735","87.208480565371","88.2191520450469","89.3381054416162","88.5882436528988","86.9195325061796","85.4246635246101","84.822366011476","84.3030741499185","83.9125995004983","83.285701913917","82.6862069394509","81.6836099976124","81.1687983418432","80.429600356938","79.7956560853361","79.1135050944253","78.9856392111972","79.1200373899722","78.8117674697852","78.4998489604539","78.2968556115849","78.1821795296456","78.1188565963551","78.0801320009048","78.0513490455369","78.0330673510031","75.5035420645563","75.1015702207093","75.3007611097471","75.1168058898485","76.0869565217391","76.5767728058592","76.9971740666268","77.1471724813585",
"Ghana","GHA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9259385620744","92.0282622399664","91.8501884463355","91.6720286791065","91.4941110046088","91.3164493809655","91.1375123071874","90.9571814864404","90.7791457748143","90.5986271344385","90.4181321854166","90.2374046903503","90.0566914254219","89.8746801390985","89.6939953810624","89.5108381882118","89.3301843469133","89.1470630682638","88.9639610091442","88.7808781665289","88.5966523244832","88.4137623463672","88.2295847433173","88.0454312956575","88.2338806567882","88.4695418009711","88.6790884532798","88.9289043301415","89.0117204456663","89.0904506214957","88.7128621940579","88.8475604038383","88.4517321604997","88.6140588845448","89.2613472564784","89.3662780356075",
"Gibraltar","GIB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1829912206705","99.0015600624025","98.7665664761489","98.5308521057786","98.2760225932593","98.0603281329884","97.8787925672644","97.1999876854874","96.5132838220657","96.2215431627196","95.8042703542384","95.0334534225425","94.6040126715945","93.0140504607947","91.4001270917179","89.7684918638829","88.1144556378201","86.44402576881","84.7586584697791","83.0600176791538","81.3491276007877","79.6296579458402","77.901847256686","76.168116742623","74.4315473902683","72.6929594823602","70.9538955624865","69.2187451635868","67.4863854281414","65.7617573390999","65.7626799069826","65.6365284812105","66.6985555886643","67.3192937136737","67.7858396168255","67.5794311068854",
"Gambia, The","GMB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1681693377213","87.8893944697235","87.7112552935235","87.5436554132712","86.807326686761","86.3118969203213","86.1525146648716","86.617859551103","86.7708855391495","87.5965092203796","88.2344948073377","88.9566488066244","87.4811229428848","88.4464942495184","89.4599882606144","88.1705987697578","87.3326087800334","87.3491986401166","88.117401401167","88.9950182403013","89.7051582534024","86.8769212809837","87.398762709549","87.3716271623257","86.3353554207497","86.6308180879459","86.4559995324281","86.9781078967944","88.0917261588688","89.0086206896552","88.5550023707918","89.2432571893544","90.013363384327","90.625375585914","91.5093769514332","91.8196691510634",
"Guinea-Bissau","GNB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6274504505722","74.7835380702419","74.8811828903362","74.9221141603229","74.9410648963555","75.0196610169491","75.1629460648525","75.3469010175763","75.5321758565238","75.7180691312183","75.9350461024925","76.166186754422","76.3872474920984","76.5946020380061","76.8084343002236","77.0016729575401","77.1586046447217","77.3220329578871","77.5101796906486","77.7293427851204","77.9659124220048","78.1991913708922","78.4371187795336","78.6942160376695","78.9846799994363","79.328724321726","79.7244569304332","80.1986264284289","80.7522694080926","81.6435603192171","82.7570120706747","84.0109376124343","85.6853023960224","86.1098371933043","86.4710278224879","86.6416601994769",
"Equatorial Guinea","GNQ","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3709265874462","75.8039108002255","75.2899849451574","74.8319949883251","74.4588683305256","74.1928662061187","74.0203315476442","73.9253727152764","73.886878208905","73.9744688022245","74.5040608993406","75.493952046834","76.6917622340891","77.9774813582484","79.1893362350381","79.9578091321828","80.2716280784772","80.4132918604293","80.4431851429803","80.4266961787943","80.3924271666207","80.2497525317901","80.0311469956757","79.8594320212654","79.7229313150313","79.6457283818525","79.6434604783498","79.7140065725198","79.8894520020154","80.192410634628","79.945795137505","80.4658875552748","79.2566817205893","78.5561536759826","78.4848709033069","78.2475499308478",
"Greece","GRC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5113078567772","50.8413553219729","52.7316566963741","53.3330264248228","54.0314088182775","55.0158943636141","57.0281616768302","57.4689565700871","59.9867826514616","61.5771759793076","61.7673749100354","61.2790936852265","62.1085594989562","62.8532231613473","64.6761309026738","64.9408912745762","65.2904622916863","65.2665691317822","65.2321417352516","67.1101163267236","68.4848388834321","69.6937339222443","71.1138431276125","71.2150704364752","73.0053013018387","74.5832768667841","74.9044391213496","74.4374055265884","73.6784010053153","73.9551642673828","73.6492776609316","74.5905031207973","74.1823951895774","74.9597044996642","74.7298889681842","74.6224271585138",
"Grenada","GRD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.848044843655","50.0101314841499","50.2927532315453","50.4949825995878","50.6797778753985","50.929962711368","51.0180166984034","51.2642460178787","51.5945625810818","51.8351679367767","52.0562648288329","52.1662445730825","52.4531163348688","54.3145311916324","49.4641239514829","49.8100078371767","50.1822279767899","50.5811419439198","51.0096006848896","51.4681166584281","51.9585311016737","47.9973185855539","52.2898456388321","48.6700268569957","48.5877491492465","45.9794727020432","47.8204057928932","45.9834651757569","46.0417166147207","45.2276189895789","47.8827280115022","50.4924967028267","50.1597602358012","46.5923111692056","46.968789349503","46.9001639865874",
"Guam","GUM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.0276915731678","71.7403873952009","72.4862899597515","73.2661230905251","74.0857440579566","74.9420215366487","75.8402189892026","76.7838603417116","77.7705725958109","78.8073731750867","79.8941376742207","79.7810680145039","77.6205016980109","76.1529264404464","74.6816032712868","81.6295523944291","78.9780207200504","72.1890837332377","74.3716974780076","76.4956529224413","85.3257336377243","81.5295416896742","81.8283783193253","82.0853039061132","82.3698956824533","82.5344271901553","82.6174909847841","82.8058018674027","82.759835067279","83.193933146812","82.8834403279449","83.2187937210768","82.7949872032477","82.938918386257","83.0546117754343","83.1788079470199",
"Guyana","GUY","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6558234592832","46.3760875392976","47.2300607126715","48.1037312884337","47.6060527836167","47.1091812944848","46.6045256486433","46.0916341590678","45.5704095375867","45.0481473597215","44.526759323313","44.0082409595915","43.4983733224888","44.5795908980567","45.689200827838","46.8314461339372","48.008708235018","49.2161732434528","50.4525756391057","51.7204488011019","53.0204423321001","54.3537563424082","55.7459302245441","57.202380122908","58.6949783013019","60.2213801356203","61.7783857729138","63.3684547544896","64.9474703603709","65.1062087643882","64.9470579703138","65.1823416506718","70.864670508251","73.0147509307696","74.5019419154992","74.7777198717645",
"High income","HIC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1756178383039","69.6240251240798","69.79423946961","69.9405603324378","70.5305724372932","70.8380114295653","71.2340409336631","71.7127741897934","71.9566700548582","72.6941039690715","73.1280353772315","73.501107725597","74.0135655006573","74.4506819039246","74.7602356956203","75.1232587951181","75.4923205176046","75.6605770868987","75.8405599112343","76.441271004958","76.5796298848356","76.8176140264482","76.9059645641568","77.0347322526196","77.277853421525","77.2648021685287","77.5139600343086","77.8569619669938","78.2421971925126","78.781422001605","78.8857231692814","79.3483815143507","79.7253098857361","80.0748236939735","80.3575071374372","80.4192647223999",
"Hong Kong SAR, China","HKG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4629770027799","60.8392229511109","59.9067300424071","59.6160522559823","60.8980185420833","62.0818866688503","62.9934275777252","63.7240020239141","64.926113658916","65.8808731640023","66.8312914404213","69.3635561438341","71.4619070768803","71.339485458613","72.0156748177592","73.1151439653464","74.0213168642295","75.167506585729","76.0748476936466","76.5433177508847","75.6393418431344","77.3249198303507","77.8250250132423","78.6489130276087","79.2081534349576","79.5851255927302","79.9128437665626","80.7641146911026","80.5505694023482","81.5700475862688","81.9849238563188","82.6011409592053","82.2425101656099","82.4291932126412","83.4960453782855","83.4581863289997",
"Honduras","HND","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9931197124246","50.4642509588414","50.8454770415177","51.278376519147","51.1357118274636","51.568600431767","51.6096036042249","51.9243381312347","52.1791223603415","52.0217280989067","50.8219370550768","50.7262622567818","50.6464466250372","50.5810258193723","50.531535344984","50.4995791091754","47.3184295680205","47.2200029959555","49.4681918522978","50.6994436665965","52.5449618132545","49.728638933106","48.7771946807969","52.9934563922258","55.9011871635661","57.0282256088597","56.8751083913485","55.1613564307499","60.3001627388343","54.4181271540661","65.3764367416714","65.571333087804","59.1829533116178","53.4677134552172","53.8354917175121","53.8339157748739",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9926423564371","82.1117590649315","82.146690934808","82.1157652171737","82.3232781694686","82.5236730593054","82.3694624560766","82.1517342628061","82.0621471329345","82.1358806808431","82.2549394795639","82.3852519075448","82.4857037406858","82.5418508056146","82.6330330566701","82.7164133581496","82.6164263325457","82.5299923869835","82.3829302322483","82.2318631544355","82.1260305354447","82.1923160613058","81.6153594154171","81.8717554974559","81.5748231860264","81.2459711491744","80.863813433103","80.5679974220644","80.2529169151023","79.7540360011607","79.4832807669558","79.522131338476","79.2639123740201","81.3825078514417","81.605300273492","81.6424803073046",
"Croatia","HRV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.2702991298827","67.295116282427","67.6576721354585","68.0639815335444","68.5144922103432","69.0085597433597","69.52963659341","70.0601139823562","70.6240511133603","71.2504202218771","71.9276366934439","72.6192427470906","73.2973511583492","73.1180655754018","73.545490042952","74.7817205363909","76.3322857671042","73.2589713988391","74.4953409814129","77.3993087863884","77.0953369958462","74.3928141308711","75.513288613399","77.0389241274133","78.7723959397779","78.9409575367958","78.1485840891782","77.7825541207421","78.3444146621645","77.7876213803047","76.442969179967","77.979327462514","80.1840092858118","81.4567133229653","82.4877676371586","82.5944457035268",
